Index,Player,Pos,FG-per-36,FGA-per-36,FG%-per-36,3P-per-36,3PA-per-36,3P%-per-36,2P-per-36,2PA-per-36,2P%-per-36,FT-per-36,FTA-per-36,FT%-per-36,ORB-per-36,DRB-per-36,TRB-per-36,AST-per-36,STL-per-36,BLK-per-36,TOV-per-36,PF-per-36,PTS-per-36,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Fast Break Pts,Points In Paint,Points off TO,2nd Chance PTS,Q1 Points Per Game,Q2 Points Per Game,Q3 Points Per Game,Q4 Points Per Game,Points scored per shot,A2TO,MPG
127,Spencer Dinwiddie,PG,0.17460317460317500,0.3688524590163930,0.09473684210526320,0.46808510638297900,0.6126126126126130,0.6965811965811970,0.16250000000000000,0.22,0.25193798449612400,0.34146341463414600,0.35106382978723400,0.7541666666666670,0.10714285714285700,0.12500000000000000,0.10067114093959700,0.7840909090909090,0.2631578947368420,0.11538461538461500,0.2857142857142860,0.5714285714285710,0.24752475247524800,0.971830985915493,0.7325408618127790,0.3118811881188120,0.35930735930735900,0.7281690140845070,0.40270727580372300,0.10843373493975900,0.1273885350318470,0.09292035398230090,0.6681614349775790,0.22222222222222200,0.08064516129032260,0.3227848101265820,0.27522935779816500,0.4384615384615380,0.21818181818181800,0.37820512820512800,0.4222972972972970,0.38582677165354300,0.19318181818181800,0.2913907284768210,0.24000000000000000,0.0786290322580645,0.1814375436147940,0.06720430107526880,0.14285714285714300,0.03396739130434780,0.14417744916820700,0.18741450068399500,0.4017094017094020,0.3252688172043010,0.009380863039399630,0.03867924528301880
132,Goran Dragic,PG,0.5238095238095240,0.6311475409836070,0.31578947368421100,0.36170212765957400,0.40540540540540500,0.7905982905982910,0.50000000000000000,0.58,0.3643410852713180,0.32926829268292700,0.34042553191489400,0.7291666666666670,0.14285714285714300,0.16346153846153800,0.14093959731543600,0.46590909090909100,0.2105263157894740,0.038461538461538500,0.4047619047619050,0.5000000000000000,0.4405940594059410,0.9014084507042250,0.7592867756315010,0.34653465346534700,0.42857142857142800,0.3929577464788730,0.2876480541455160,0.1506024096385540,0.18471337579617800,0.14601769911504400,0.45291479820627800,0.18518518518518500,0.03225806451612900,0.3481012658227850,0.5229357798165140,0.33076923076923100,0.3818181818181820,0.3525641025641030,0.38175675675675700,0.2992125984251970,0.2727272727272730,0.271523178807947,0.23000000000000000,0.3568548387096770,0.42009769713886900,0.4623655913978500,0.08853118712273640,0.41168478260869600,0.44731977818854000,0.2612859097127220,0.31794871794871800,0.33467741935483900,0.13295346628680000,0.38163522012578600
133,Andre Drummond,C,0.380952380952381,0.28688524590163900,0.5929824561403510,0.0,0.018018018018018000,0.0,0.6000000000000000,0.5933333333333330,0.5775193798449610,0.32926829268292700,0.4787234042553190,0.3208333333333330,0.9821428571428570,0.9134615384615380,0.9798657718120810,0.22727272727272700,0.5263157894736840,0.6153846153846150,0.4523809523809520,0.7500000000000000,0.26732673267326700,0.9436619718309860,0.8510401188707280,0.6584158415841580,0.4805194805194810,0.016901408450704200,0.6192893401015230,0.9879518072289160,0.9617834394904460,0.9867256637168140,0.20403587443946200,0.5185185185185190,0.6612903225806450,0.5822784810126580,0.31651376146789000,0.46153846153846200,1.0,0.6730769230769230,0.6621621621621620,0.2362204724409450,1.0,0.6423841059602650,0.61,0.14112903225806400,0.7124912770411720,0.22043010752688200,1.0,0.28532608695652200,0.16635859519408500,0.2558139534883720,0.3384615384615390,0.5080645161290320,0.33333333333333300,0.6133750139555650
135,Kris Dunn,PG,0.44444444444444400,0.581967213114754,0.24210526315789500,0.2127659574468090,0.2882882882882880,0.6858974358974360,0.5125,0.64,0.2713178294573640,0.17073170731707300,0.1914893617021280,0.5958333333333330,0.10714285714285700,0.25,0.18120805369127500,0.6818181818181820,1.0,0.1923076923076920,0.6428571428571430,1.0,0.28712871287128700,0.5774647887323940,0.4424219910846950,0.24257425742574300,0.19047619047619000,0.2830985915492960,0.15059221658206400,0.09638554216867470,0.26114649681528700,0.17256637168141600,0.6300448430493270,0.9259259259259260,0.22580645161290300,0.6708860759493670,0.47706422018348600,0.030769230769230800,0.3090909090909090,0.06410256410256410,0.11486486486486500,0.11023622047244100,0.5568181818181820,0.271523178807947,0.18,0.20564516129032300,0.31193300767620400,0.19623655913978500,0.14285714285714300,0.22826086956521700,0.08502772643253240,0.13953488372093000,0.35213675213675200,0.14247311827957000,0.1422550052687040,0.09841464776152720
136,Kevin Durant,PF,0.9206349206349210,0.844262295081967,0.5473684210526320,0.574468085106383,0.5765765765765770,0.8952991452991450,0.6875,0.6333333333333330,0.6899224806201550,0.6097560975609760,0.5744680851063830,0.9125000000000000,0.08928571428571430,0.44230769230769200,0.3154362416107380,0.5000000000000000,0.10526315789473700,0.6538461538461540,0.5714285714285720,0.28571428571428600,0.8415841584158420,0.8028169014084510,0.7395988112927190,0.8118811881188120,0.8484848484848480,0.476056338028169,0.42131979695431500,0.09638554216867470,0.42356687898089200,0.32300884955752200,0.45515695067264600,0.07407407407407410,0.6129032258064520,0.3924050632911390,0.738532110091743,0.6846153846153850,0.49090909090909100,0.6794871794871800,0.75,0.6141732283464570,0.47727272727272700,0.6490066225165560,0.5600000000000000,0.8084677419354840,0.43196092114445200,0.6559139784946240,0.30181086519114700,0.7676630434782610,0.8170055452865070,0.7373461012311900,0.49059829059829100,0.7231182795698920,0.18848403058929400,0.6773243404763930
140,Joel Embiid,C,0.8888888888888890,0.9262295081967210,0.431578947368421,0.2553191489361700,0.3603603603603600,0.6581196581196580,0.8500000000000000,0.86,0.5426356589147290,0.7560975609756100,0.8404255319148940,0.6625000000000000,0.4821428571428570,0.7884615384615390,0.7046979865771810,0.2727272727272730,0.10526315789473700,0.7692307692307690,0.8571428571428570,0.9285714285714290,0.8168316831683170,0.7323943661971830,0.5861812778603270,0.6584158415841580,0.5584415584415580,0.2859154929577470,0.6091370558375640,0.5060240963855420,0.7484076433121020,0.6858407079646020,0.2869955156950670,0.07407407407407410,0.7419354838709680,0.5632911392405060,0.8761467889908260,0.2846153846153850,0.6545454545454540,0.4102564102564100,0.5472972972972970,0.2283464566929130,0.6818181818181820,0.4503311258278150,0.33,0.008064516129032260,0.6154919748778790,0.24731182795698900,0.511066398390342,0.608695652173913,0.6044362292051760,0.48290013679890600,0.6717948717948720,0.5712365591397850,0.5426195426195430,0.22007971064574800
143,Tyreke Evans,PG,0.6666666666666670,0.778688524590164,0.3228070175438600,0.5531914893617020,0.5765765765765770,0.8525641025641030,0.50000000000000000,0.58,0.368217054263566,0.3780487804878050,0.4042553191489360,0.6958333333333340,0.17857142857142900,0.27884615384615400,0.2281879194630870,0.5340909090909090,0.368421052631579,0.11538461538461500,0.42857142857142900,0.3214285714285720,0.5891089108910890,0.5774647887323940,0.4728826151560180,0.5693069306930690,0.5064935064935070,0.49859154929577500,0.2978003384094760,0.18674698795180700,0.32165605095541400,0.247787610619469,0.5829596412556060,0.37037037037037000,0.12903225806451600,0.30379746835443000,0.646788990825688,0.34615384615384600,0.18181818181818200,0.2820512820512820,0.4493243243243240,0.5669291338582680,0.3068181818181820,0.5165562913907290,0.34000000000000000,0.5483870967741940,0.473831123517097,0.41935483870967700,0.14486921529175000,0.29483695652173900,0.6377079482439930,0.25718194254446000,0.6495726495726500,0.411290322580645,0.11623931623931600,0.28608909233002100
154,Evan Fournier,SF,0.5079365079365080,0.581967213114754,0.34736842105263100,0.5319148936170210,0.5945945945945950,0.8098290598290600,0.3875,0.4133333333333330,0.5,0.2804878048780490,0.26595744680851100,0.8666666666666670,0.08928571428571430,0.09615384615384620,0.06711409395973150,0.21590909090909100,0.15789473684210500,0.07692307692307690,0.26190476190476200,0.5000000000000000,0.4554455445544550,0.647887323943662,0.5583209509658250,0.29207920792079200,0.5757575757575760,0.5887323943661970,0.2267343485617600,0.08433734939759040,0.10509554140127400,0.06637168141592920,0.21524663677130100,0.18518518518518500,0.08064516129032260,0.19620253164557000,0.4128440366972480,0.29230769230769200,0.12727272727272700,0.22435897435897400,0.3175675675675680,0.3464566929133860,0.15909090909090900,0.25165562913907300,0.18,0.2983870967741940,0.3356594556873690,0.3870967741935480,0.10865191146881300,0.576086956521739,0.19223659889094300,0.3488372093023260,0.29914529914529900,0.4287634408602150,0.20673076923076900,0.44368904845568200
159,Danilo Gallinari,SF,0.23809523809523800,0.4180327868852460,0.13333333333333300,0.40425531914893600,0.5405405405405410,0.6923076923076920,0.2375,0.32,0.26356589147286800,0.45121951219512200,0.4042553191489360,1.0,0.08928571428571430,0.2692307692307690,0.19463087248322200,0.1022727272727270,0.0,0.15384615384615400,0.14285714285714300,0.10714285714285700,0.3217821782178220,0.14084507042253500,0.12518573551263000,0.20792079207920800,0.4372294372294370,0.6112676056338030,0.43654822335025400,0.09036144578313250,0.27707006369426700,0.19469026548672600,0.0829596412556054,0.03703703703703700,0.16129032258064500,0.08860759493670880,0.28899082568807300,0.16923076923076900,0.03636363636363640,0.08974358974358970,0.32094594594594600,0.2204724409448820,0.23863636363636400,0.18543046357615900,0.12000000000000000,0.18951612903225800,0.16678297278436800,0.15053763440860200,0.1790744466800810,0.4076086956521740,0.41959334565619200,0.13543091655266800,0.2837606837606840,0.4206989247311830,0.2307692307692310,0.41087842974635400
161,Marc Gasol,C,0.3968253968253970,0.5573770491803280,0.21052631578947400,0.3404255319148940,0.43243243243243200,0.7286324786324790,0.41250000000000000,0.5133333333333330,0.2674418604651160,0.4390243902439020,0.4361702127659570,0.7979166666666670,0.2142857142857140,0.5384615384615380,0.4295302013422820,0.375,0.10526315789473700,0.5384615384615380,0.5000000000000000,0.5357142857142860,0.40099009900990100,0.8732394366197180,0.7704309063893020,0.38613861386138600,0.380952380952381,0.4366197183098590,0.41285956006768200,0.22289156626506000,0.60828025477707,0.45575221238938000,0.3699551569506730,0.11111111111111100,0.596774193548387,0.4683544303797470,0.518348623853211,0.22307692307692300,0.43636363636363600,0.2692307692307690,0.2939189189189190,0.21259842519685000,0.5795454545454550,0.37748344370860900,0.32,0.0,0.30006978367062100,0.26881720430107500,0.24949698189134800,0.4442934782608700,0.40110905730129400,0.3050615595075240,0.3504273504273500,0.3709677419354840,0.2274247491638800,0.5339284649183850
164,Paul George,SF,0.5079365079365080,0.6639344262295080,0.24561403508771900,0.6382978723404260,0.6846846846846850,0.8568376068376070,0.31250000000000000,0.4066666666666670,0.25968992248062000,0.4390243902439020,0.4468085106382980,0.7729166666666670,0.16071428571428600,0.25,0.2080536912751680,0.22727272727272700,0.7368421052631580,0.15384615384615400,0.42857142857142900,0.5714285714285710,0.5396039603960400,0.9577464788732390,0.9498514115898960,0.4504950495049500,0.5454545454545450,0.6394366197183100,0.3807106598984770,0.16265060240963900,0.27707006369426700,0.20796460176991100,0.20852017937219700,0.7407407407407410,0.16129032258064500,0.3481012658227850,0.5229357798165140,0.49230769230769200,0.6727272727272730,0.5833333333333330,0.5236486486486490,0.4173228346456690,0.3977272727272730,0.4503311258278150,0.44000000000000000,0.43346774193548400,0.29588276343335700,0.5161290322580650,0.24547283702213300,0.6182065217391300,0.512014787430684,0.48700410396716800,0.4837606837606840,0.47043010752688200,0.3162393162393160,0.963403207730888
166,Taj Gibson,PF,0.2539682539682540,0.09016393442622950,0.7614035087719300,0.02127659574468090,0.04504504504504510,0.4273504273504270,0.4875,0.42000000000000000,0.8062015503875970,0.1585365853658540,0.15957446808510600,0.6604166666666670,0.46428571428571400,0.2980769230769230,0.3489932885906040,0.0,0.10526315789473700,0.2692307692307690,0.09523809523809520,0.5714285714285710,0.12376237623762400,1.0,0.888558692421991,0.2871287128712870,0.7186147186147180,0.06619718309859160,0.28595600676819000,0.4879518072289160,0.3343949044585990,0.37610619469026500,0.0,0.11111111111111100,0.27419354838709700,0.19620253164557000,0.018348623853210900,0.5230769230769230,0.2727272727272730,0.4743589743589740,0.4493243243243240,0.29133858267716500,0.4204545454545450,0.3509933774834440,0.32,0.03830645161290320,0.5066294487090020,0.1478494623655910,0.45472837022132800,0.358695652173913,0.1571164510166360,0.10396716826265400,0.020512820512820500,0.5591397849462370,0.3925049309664690,0.5645863570391870
168,Rudy Gobert,C,0.23809523809523800,0.016393442622950900,0.9192982456140350,0.0,0.0,,0.4875,0.3866666666666670,0.9108527131782950,0.41463414634146300,0.5319148936170210,0.4812500000000000,0.5892857142857140,0.625,0.6308724832214770,0.0340909090909091,0.15789473684210500,0.9615384615384620,0.30952380952381000,0.6071428571428570,0.21287128712871300,0.6338028169014090,0.5505200594353640,0.5495049504950490,0.922077922077922,0.0,1.0,0.6265060240963860,0.6624203821656050,0.6592920353982300,0.03811659192825110,0.1481481481481480,0.9354838709677420,0.5696202531645570,0.11926605504587100,0.43076923076923100,0.6727272727272730,0.532051282051282,0.7466216216216220,0.1968503937007870,0.9204545454545450,0.5629139072847680,0.4,0.03830645161290320,0.5757152826238660,0.13709677419354800,0.5070422535211270,0.1807065217391300,0.37707948243992600,0.1272229822161420,0.252991452991453,1.0,0.6121794871794870,0.46755131660792000
169,Aaron Gordon,PF,0.4920634920634920,0.6311475409836070,0.2596491228070180,0.46808510638297900,0.5765765765765770,0.7179487179487180,0.41250000000000000,0.46,0.42635658914728700,0.2926829268292680,0.35106382978723400,0.5145833333333330,0.28571428571428600,0.47115384615384600,0.40939597315436200,0.14772727272727300,0.2631578947368420,0.2692307692307690,0.2857142857142860,0.28571428571428600,0.42574257425742600,0.6619718309859160,0.5850668647845470,0.34158415841584200,0.37229437229437200,0.5563380281690140,0.30118443316412900,0.3012048192771080,0.4872611464968150,0.411504424778761,0.14573991031390100,0.25925925925925900,0.27419354838709700,0.20886075949367100,0.47706422018348600,0.1769230769230770,0.32727272727272700,0.19871794871794900,0.26689189189189200,0.2204724409448820,0.3977272727272730,0.2781456953642380,0.21000000000000000,0.4616935483870970,0.39218422889044000,0.32795698924731200,0.3621730382293760,0.5665760869565220,0.27171903881700600,0.4610123119015050,0.19829059829059800,0.3696236559139790,0.30571992110453600,0.5252990340823780
170,Eric Gordon,SG,0.46031746031746000,0.6229508196721310,0.23859649122807000,0.7659574468085110,0.9189189189189190,0.7670940170940170,0.21250000000000000,0.20666666666666700,0.6085271317829460,0.32926829268292700,0.32978723404255300,0.7458333333333340,0.07142857142857140,0.028846153846153800,0.02013422818791950,0.14772727272727300,0.05263157894736840,0.15384615384615400,0.33333333333333300,0.21428571428571400,0.5000000000000000,0.8169014084507040,0.6760772659732540,0.2772277227722770,0.5800865800865800,0.8830985915492960,0.28087986463621000,0.0783132530120482,0.04140127388535030,0.02212389380530980,0.14573991031390100,0.07407407407407410,0.14516129032258100,0.25949367088607600,0.47706422018348600,0.33076923076923100,0.29090909090909100,0.31410256410256400,0.37837837837837800,0.3307086614173230,0.125,0.2119205298013250,0.16,0.3205645161290320,0.2637822749476620,0.2365591397849460,0.2434607645875250,0.27038043478260900,0.5933456561922370,0.3160054719562240,0.494017094017094,0.4556451612903230,0.34911242603550300,0.32340506089480600
177,Draymond Green,PF,0.06349206349206350,0.09016393442622950,0.32982456140350900,0.2553191489361700,0.3603603603603600,0.6431623931623930,0.2,0.18000000000000000,0.6782945736434110,0.18292682926829300,0.1914893617021280,0.6750000000000000,0.2142857142857140,0.4903846153846150,0.39597315436241600,0.7613636363636370,0.4736842105263160,0.5000000000000000,0.5714285714285720,0.5714285714285710,0.07425742574257430,0.8309859154929580,0.725482912332838,0.32178217821782200,0.484848484848485,0.5830985915492960,0.3333333333333330,0.23493975903614500,0.47452229299363100,0.4070796460176990,0.5336322869955160,0.4444444444444440,0.46774193548387100,1.0,0.13302752293578000,0.3076923076923080,0.5818181818181820,0.40384615384615400,0.45270270270270300,0.25196850393700800,0.7045454545454550,0.4900662251655630,0.41,0.314516129032258,0.28681088625261700,0.08333333333333330,0.1267605633802820,0.08559782608695660,0.11460258780037000,0.09712722298221610,0.24102564102564100,0.42473118279569900,0.09743589743589740,0.4964544889073190
181,Blake Griffin,PF,0.6349206349206350,0.7868852459016390,0.2736842105263160,0.425531914893617,0.5315315315315320,0.7371794871794870,0.5375000000000000,0.62,0.368217054263566,0.5,0.5425531914893620,0.6958333333333340,0.23214285714285700,0.4230769230769230,0.3557046979865770,0.5454545454545460,0.05263157894736840,0.07692307692307690,0.5238095238095240,0.4285714285714290,0.594059405940594,0.6619718309859160,0.6077265973254090,0.49504950495049500,0.43290043290043300,0.4549295774647890,0.42131979695431500,0.24698795180722900,0.43312101910828000,0.35840707964601800,0.5134529147982060,0.07407407407407410,0.09677419354838710,0.3734177215189870,0.6697247706422020,0.3538461538461540,0.29090909090909100,0.326923076923077,0.42905405405405400,0.44881889763779500,0.3863636363636360,0.46357615894039700,0.35,0.15927419354838700,0.5610607117934400,0.49193548387096800,0.3601609657947690,0.6277173913043480,0.6136783733826250,0.47332421340629300,0.37094017094017100,0.4018817204301070,0.14922236233711600,0.6504679445473200
183,James Harden,SG,0.8253968253968250,0.9672131147540980,0.312280701754386,0.7872340425531920,0.9189189189189190,0.7841880341880340,0.47500000000000000,0.4866666666666670,0.558139534883721,1.0,1.0,0.8479166666666670,0.10714285714285700,0.2692307692307690,0.20134228187919500,0.8636363636363640,0.6315789473684210,0.23076923076923100,0.8571428571428570,0.39285714285714300,1.0,0.8591549295774650,0.8235512630014860,1.0,0.7575757575757570,0.7014084507042250,0.7106598984771580,0.10843373493975900,0.28662420382165600,0.20796460176991100,0.8946188340807180,0.5925925925925930,0.24193548387096800,0.531645569620253,1.0,1.0,0.6545454545454540,1.0,1.0,0.9763779527559050,0.5454545454545450,1.0,0.9400000000000000,0.33064516129032300,0.5247732030704820,0.9704301075268820,0.26961770623742500,1.0,1.0,0.8153214774281810,0.7094017094017100,0.7795698924731180,0.15067703831748800,0.8248266408643770
187,Gary Harris,SG,0.46031746031746000,0.4590163934426230,0.43859649122807000,0.5106382978723400,0.5585585585585590,0.8461538461538460,0.35000000000000000,0.3333333333333330,0.643410852713178,0.18292682926829300,0.1702127659574470,0.7833333333333340,0.10714285714285700,0.009615384615384620,0.013422818791946300,0.1931818181818180,0.6842105263157890,0.038461538461538500,0.26190476190476200,0.21428571428571400,0.3762376237623760,0.7887323943661970,0.7317979197622590,0.34158415841584200,0.6623376623376620,0.6112676056338030,0.16243654822335000,0.10843373493975900,0.01910828025477710,0.017699115044247800,0.17488789237668200,0.6666666666666670,0.04838709677419360,0.25949367088607600,0.29357798165137600,0.4076923076923080,0.23636363636363600,0.3653846153846150,0.40878378378378400,0.4094488188976380,0.22727272727272700,0.33774834437086100,0.28000000000000000,0.5383064516129030,0.35799023028611300,0.5268817204301080,0.255533199195171,0.4578804347826090,0.35859519408502800,0.3844049247606020,0.2478632478632480,0.46639784946236500,0.22905982905982900,0.7007560167233500
189,Tobias Harris,PF,0.5714285714285710,0.6475409836065570,0.35087719298245600,0.5319148936170210,0.5405405405405410,0.8782051282051280,0.43750000000000000,0.5,0.3914728682170540,0.21951219512195100,0.2127659574468090,0.7875000000000000,0.14285714285714300,0.28846153846153800,0.2281879194630870,0.14772727272727300,0.2105263157894740,0.15384615384615400,0.14285714285714300,0.3214285714285720,0.4653465346534660,0.971830985915493,0.8670133729569090,0.37128712871287100,0.5238095238095240,0.5126760563380280,0.1607445008460240,0.14457831325301200,0.30254777070063700,0.22566371681415900,0.1479820627802690,0.18518518518518500,0.14516129032258100,0.04430379746835440,0.4128440366972480,0.43076923076923100,0.41818181818181800,0.44230769230769200,0.42905405405405400,0.33858267716535400,0.3068181818181820,0.32450331125827800,0.29000000000000000,0.2701612903225810,0.3838101884159110,0.4059139784946240,0.16901408450704200,0.6847826086956520,0.16820702402957500,0.4610123119015050,0.22564102564102600,0.3911290322580650,0.17554240631163700,0.5772133526850510
206,Jrue Holiday,SG,0.5714285714285710,0.5491803278688530,0.4701754385964910,0.3191489361702130,0.39639639639639600,0.7200854700854700,0.5625,0.5266666666666670,0.6589147286821710,0.20731707317073200,0.2127659574468090,0.6979166666666670,0.14285714285714300,0.15384615384615400,0.1342281879194630,0.5340909090909090,0.4736842105263160,0.2692307692307690,0.42857142857142900,0.4285714285714290,0.4059405940594060,0.9859154929577470,0.9632243684992570,0.4059405940594060,0.5454545454545450,0.4028169014084510,0.18443316412859600,0.14457831325301200,0.1464968152866240,0.12831858407079600,0.4417040358744400,0.4444444444444440,0.24193548387096800,0.4367088607594940,0.4036697247706420,0.43076923076923100,0.49090909090909100,0.46794871794871800,0.41554054054054100,0.3622047244094490,0.43181818181818200,0.41721854304635800,0.41,0.4032258064516130,0.581297976273552,0.2983870967741940,0.13883299798792800,0.388586956521739,0.48798521256931600,0.39398084815321500,0.4717948717948720,0.3991935483870970,0.11623931623931600,0.9087602358042610
207,Justin Holiday,SG,0.09523809523809520,0.3114754098360660,0.038596491228070200,0.5531914893617020,0.6396396396396400,0.7670940170940170,0.0625,0.15333333333333300,0.0,0.18292682926829300,0.18085106382978700,0.775,0.08928571428571430,0.19230769230769200,0.14093959731543600,0.125,0.368421052631579,0.15384615384615400,0.16666666666666700,0.28571428571428600,0.15841584158415800,0.8591549295774650,0.7173105497771170,0.05940594059405950,0.2987012987012990,0.808450704225352,0.21658206429780000,0.08433734939759040,0.21019108280254800,0.13274336283185800,0.10986547085201800,0.33333333333333300,0.16129032258064500,0.19620253164557000,0.17889908256880700,0.11538461538461500,0.2545454545454550,0.12179487179487200,0.14527027027027000,0.14173228346456700,0.36363636363636400,0.19205298013245000,0.15,0.15322580645161300,0.027215631542219100,0.12365591397849500,0.06639839034205230,0.33016304347826100,0.04621072088724590,0.19699042407660700,0.1111111111111110,0.2836021505376340,0.22435897435897400,0.35208030962747900
213,Al Horford,C,0.28571428571428600,0.27049180327868900,0.4526315789473680,0.3191489361702130,0.32432432432432400,0.9166666666666670,0.33750000000000000,0.3533333333333330,0.49224806201550400,0.1097560975609760,0.10638297872340400,0.6916666666666670,0.28571428571428600,0.4519230769230770,0.39597315436241600,0.46590909090909100,0.05263157894736840,0.423076923076923,0.30952380952381000,0.3214285714285720,0.19801980198019800,0.8591549295774650,0.7217682020802380,0.39603960396039600,0.5670995670995670,0.4225352112676060,0.13028764805414600,0.3012048192771080,0.4458598726114650,0.38938053097345100,0.4125560538116590,0.03703703703703700,0.4354838709677420,0.4683544303797470,0.18807339449541300,0.4153846153846150,0.6545454545454540,0.5128205128205130,0.5810810810810810,0.30708661417322800,0.7272727272727270,0.5430463576158940,0.46000000000000000,0.01814516129032260,0.29030006978367100,0.07526881720430110,0.12072434607645900,0.18614130434782600,0.057301293900184900,0.23392612859097100,0.24273504273504300,0.400537634408602,0.09116809116809120,0.3719158200290270
215,Dwight Howard,C,0.5396825396825400,0.3852459016393440,0.6842105263157900,0.0,0.009009009009009010,0.30555555555555600,0.7250000000000000,0.6800000000000000,0.6666666666666660,0.524390243902439,0.8085106382978720,0.2562500000000000,0.6607142857142860,0.8653846153846150,0.8255033557046980,0.022727272727272700,0.05263157894736840,0.6923076923076920,0.5238095238095240,0.8214285714285710,0.44554455445544600,0.9859154929577470,0.7908618127786030,0.5396039603960400,0.5757575757575760,0.011267605633802800,0.9424703891708970,0.6626506024096390,0.8789808917197450,0.8097345132743360,0.04260089686098650,0.07407407407407410,0.6774193548387100,0.531645569620253,0.4541284403669720,0.33076923076923100,0.6727272727272730,0.44871794871794900,0.4695945945945950,0.06299212598425200,0.5909090909090910,0.2582781456953640,0.22000000000000000,0.022177419354838700,0.6845778087927430,0.21236559139784900,0.6519114688128770,0.5190217391304350,0.17560073937153400,0.39398084815321500,0.11794871794871800,0.7217741935483870,1.0,0.2270063968177180
221,Joe Ingles,SF,0.11111111111111100,0.11475409836065600,0.3754385964912280,0.5957446808510640,0.5855855855855860,0.9401709401709400,0.025000000000000000,0.03333333333333330,0.5,0.036585365853658500,0.03191489361702130,0.7166666666666670,0.053571428571428600,0.23076923076923100,0.15436241610738300,0.47727272727272700,0.368421052631579,0.07692307692307690,0.33333333333333300,0.4285714285714290,0.11881188118811900,1.0,0.8335809806835070,0.2376237623762380,0.7748917748917750,0.9098591549295770,0.05752961082910320,0.06626506024096390,0.24522292993630600,0.163716814159292,0.39686098654708500,0.37037037037037000,0.08064516129032260,0.6772151898734180,0.07339449541284400,0.4153846153846150,0.6181818181818180,0.5,0.5,0.38582677165354300,0.5113636363636360,0.48344370860927200,0.44000000000000000,0.18145161290322600,0.06769016050244240,0.13978494623655900,0.0060362173038229400,0.21875,0.1349353049907580,0.05882352941176470,0.061538461538461600,0.4892473118279570,0.09743589743589740,0.3497822931785190
222,Brandon Ingram,SF,0.3968253968253970,0.43442622950819700,0.3859649122807020,0.14893617021276600,0.17117117117117100,0.8333333333333330,0.5250000000000000,0.6,0.37209302325581400,0.3536585365853660,0.4468085106382980,0.4791666666666670,0.17857142857142900,0.25,0.21476510067114100,0.32954545454545500,0.10526315789473700,0.2692307692307690,0.4523809523809520,0.6071428571428570,0.3267326732673270,0.676056338028169,0.6095839524517090,0.20792079207920800,0.3982683982683980,0.1943661971830990,0.4890016920473770,0.18674698795180700,0.24203821656051000,0.20353982300885000,0.28026905829596400,0.11111111111111100,0.25806451612903200,0.4873417721518990,0.36238532110091700,0.1846153846153850,0.29090909090909100,0.19230769230769200,0.25337837837837800,0.09448818897637790,0.43181818181818200,0.19205298013245000,0.15,0.409274193548387,0.4333565945568740,0.24462365591397900,0.2917505030181090,0.3233695652173910,0.32532347504621100,0.3214774281805750,0.24957264957265000,0.400537634408602,0.23443223443223400,0.5920395562224790
223,Kyrie Irving,PG,0.9523809523809520,0.9590163934426230,0.45964912280701800,0.6595744680851060,0.6846846846846850,0.8717948717948720,0.6625000000000000,0.6466666666666670,0.5968992248062020,0.45121951219512200,0.425531914893617,0.9125000000000000,0.10714285714285700,0.14423076923076900,0.11409395973154400,0.5000000000000000,0.3157894736842110,0.07692307692307690,0.42857142857142900,0.3571428571428570,0.8217821782178220,0.6901408450704230,0.5932392273402680,0.7623762376237620,0.7186147186147180,0.5267605633802820,0.2673434856175970,0.11445783132530100,0.1464968152866240,0.11061946902654900,0.5717488789237670,0.33333333333333300,0.08064516129032260,0.23417721518987300,0.7660550458715600,0.5923076923076920,0.45454545454545500,0.5833333333333330,0.7736486486486490,0.7637795275590550,0.3181818181818180,0.6887417218543050,0.51,0.32258064516129000,0.48290300069783700,0.25806451612903200,0.27565392354124700,0.6440217391304350,0.6524953789279110,0.5253077975376200,0.6786324786324790,0.5443548387096770,0.1291048133153400,0.43836477987421300
230,LeBron James,PF,0.9841269841269840,0.8360655737704920,0.6385964912280700,0.3829787234042550,0.43243243243243200,0.7841880341880340,0.8500000000000000,0.7333333333333330,0.8372093023255810,0.48780487804878000,0.5744680851063830,0.5833333333333330,0.2142857142857140,0.5000000000000000,0.39597315436241600,0.8636363636363640,0.42105263157894700,0.2692307692307690,0.7857142857142860,0.10714285714285700,0.7970297029702970,1.0,1.0,0.9405940594059400,0.766233766233766,0.3619718309859160,0.4297800338409480,0.22289156626506000,0.5127388535031850,0.4070796460176990,0.8789237668161440,0.40740740740740700,0.2903225806451610,0.5949367088607600,0.7935779816513760,0.9538461538461540,0.509090909090909,0.9102564102564100,0.7702702702702700,0.8188976377952760,0.625,0.9139072847682120,1.0,0.7681451612903230,0.8771807397069090,0.6989247311827960,0.34406438631790700,0.7989130434782610,0.7948243992606290,0.521203830369357,0.8222222222222220,0.6397849462365590,0.1316623451454910,1.0
