Player,Pos,G,GS,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,MPG
Mark Blount,C,82,73,2402,5.125728559533722,9.052456286427978,0.0,0.0,2.383014154870941,3.312239800166528,3.102414654454621,5.725228975853455,1.1240632805995006,1.1990008326394672,1.588676103247294,2.248126561199001,3.791840133222315,12.634471273938384,16.0,0.601,0.0,0.366,10.1,17.9,14.0,5.4,1.7,3.4,17.6,16.1,3.7,2.9,6.5,0.131,-0.6,0.1,-0.5,29.29268292682927
Carlos Boozer,PF,75,75,2592,6.541666666666666,12.5,0.013888888888888888,0.08333333333333333,3.0416666666666665,3.958333333333333,3.194444444444444,8.708333333333332,2.0555555555555554,1.0277777777777777,0.7638888888888888,1.861111111111111,2.763888888888889,16.13888888888889,20.8,0.5670000000000001,0.006999999999999999,0.317,9.8,26.8,18.3,10.3,1.5,1.5,11.6,20.0,6.1,3.4,9.4,0.174,2.4,-0.2,2.1,34.56
Chris Bosh,C,75,63,2510,4.69003984063745,10.21195219123506,0.07171314741035857,0.200796812749004,2.897211155378486,4.130677290836654,2.739442231075697,5.249402390438247,1.1187250996015936,0.846215139442231,1.5203187250996015,1.5346613545816734,3.0836653386454183,12.349003984063746,15.1,0.513,0.02,0.40399999999999997,8.7,16.9,12.8,5.8,1.3,3.1,11.3,18.3,2.5,3.8,6.2,0.11900000000000001,-1.2,0.5,-0.8,33.46666666666667
Bruce Bowen,SF,82,82,2624,2.894817073170732,6.88719512195122,1.0564024390243902,2.908536585365854,0.9054878048780488,1.5640243902439024,0.6173780487804879,2.8536585365853657,1.5503048780487805,1.1524390243902438,0.4527439024390244,1.2347560975609757,2.277439024390244,7.751524390243903,8.2,0.512,0.42200000000000004,0.22699999999999998,1.9,8.8,5.4,6.7,1.7,0.9,14.0,11.3,0.8,4.6,5.4,0.098,-2.6,2.2,-0.5,32.0
Elton Brand,PF,69,68,2670,6.525842696629214,13.240449438202248,0.0,0.01348314606741573,5.5415730337078655,7.1730337078651685,3.6269662921348313,6.0,3.060674157303371,0.8629213483146068,2.0764044943820226,2.602247191011236,3.087640449438202,18.593258426966294,23.2,0.5670000000000001,0.001,0.542,11.4,19.1,15.2,16.0,1.3,4.2,13.7,23.4,7.9,1.8,9.7,0.174,4.0,0.0,4.0,38.69565217391305
Kwame Brown,PF,74,57,2239,4.630638677981242,9.470299240732471,0.0160786065207682,0.0321572130415364,3.66592228673515,5.37025457793658,2.8619919606967397,5.981241625725771,1.8008039303260386,1.0611880303707013,0.8360875390799465,2.2510049129075482,2.315319338990621,12.943278249218402,15.7,0.547,0.003,0.5670000000000001,8.7,19.2,13.8,8.8,1.5,1.7,16.0,17.3,2.9,2.0,4.9,0.105,0.0,-0.5,-0.6,30.256756756756758
P.J. Brown,PF,80,80,2753,4.432982201235016,9.310570286959681,0.0,0.013076643661460226,2.0661096985107155,2.4191790773701416,3.0991645477660734,5.9237195786414825,2.026879767526335,1.0199782055938975,0.9545949872865965,1.3207410098074828,2.654558663276426,10.93207410098075,15.7,0.527,0.001,0.26,9.6,19.3,14.3,9.8,1.5,2.0,11.3,14.8,4.7,3.4,8.1,0.142,0.3,0.4,0.7,34.4125
Kobe Bryant,SG,65,64,2447,7.591336330200245,17.330608908868,1.0445443400081733,3.1924805884756844,6.679199019207193,7.8414384961176955,1.5153248876174907,3.7662443808745403,4.854924397221087,1.6477319166326114,0.41193297915815286,2.5157335512872905,2.5892930118512463,22.906416019615857,23.7,0.551,0.184,0.452,4.7,12.0,8.3,24.4,2.4,0.8,10.8,29.1,7.8,3.0,10.7,0.21,5.1,0.5,5.6,37.646153846153844
Caron Butler,SF,68,56,2030,4.25615763546798,11.190147783251232,0.17733990147783252,0.7448275862068966,2.3586206896551727,3.1211822660098525,1.6315270935960593,4.149753694581281,2.2344827586206897,1.330049261083744,0.23054187192118228,1.613793103448276,2.872906403940887,11.048275862068966,10.7,0.44,0.067,0.27899999999999997,5.2,13.6,9.4,10.8,2.0,0.5,11.4,18.5,-0.2,2.4,2.1,0.05,-2.9,0.1,-2.9,29.852941176470587
Marcus Camby,C,72,72,2162,4.362627197039778,9.141535615171138,0.0,0.03330249768732655,1.631822386679001,2.2645698427382053,3.513413506012951,8.59204440333025,2.1979648473635525,1.4320074005550416,3.1137835337650324,1.631822386679001,3.979648473635523,10.357076780758558,17.8,0.511,0.004,0.248,10.9,27.4,19.0,9.6,2.0,6.1,13.9,14.3,2.6,4.3,6.9,0.154,-0.1,2.6,2.6,30.02777777777778
